Tally,Mean_B,RE,RE_Decrease,RE_Rate,VOV,VOV_Decrease,VOV_Rate,FOM,FOM_Behavior,PDFSlope,run_id
221,random,0.04,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m750_0dot4
222,random,0.06,yes,yes,0.07,yes,yes,constant,random,2.59,out_f_m750_0dot4
224,random,0.05,yes,yes,0.01,yes,yes,constant,random,10.00,out_f_m750_0dot4
228,decrease,0.04,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m750_0dot4
111,random,0.01,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1000_0dot4
112,random,0.02,yes,yes,0.01,yes,yes,constant,increase,4.03,out_m_m1000_0dot4
114,random,0.02,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1000_0dot4
118,random,0.01,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1000_0dot4
121,random,0.01,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1000_0dot4
122,random,0.02,yes,yes,0.03,yes,yes,constant,increase,3.63,out_m_m1000_0dot4
124,random,0.02,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1000_0dot4
128,random,0.02,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1000_0dot4
211,random,0.01,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1000_0dot4
212,random,0.02,no,no,0.07,no,no,constant,random,3.74,out_m_m1000_0dot4
214,random,0.02,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1000_0dot4
218,random,0.01,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1000_0dot4
221,random,0.01,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1000_0dot4
222,random,0.02,yes,yes,0.01,yes,no,constant,random,3.62,out_m_m1000_0dot4
224,random,0.02,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1000_0dot4
228,random,0.02,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1000_0dot4
111,random,0.03,yes,yes,0.00,yes,yes,constant,random,4.16,out_f_m1000_0dot4
112,random,0.04,yes,yes,0.02,yes,yes,constant,random,3.52,out_f_m1000_0dot4
114,random,0.04,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m1000_0dot4
118,random,0.03,yes,yes,0.00,yes,yes,constant,random,4.88,out_f_m1000_0dot4
121,random,0.03,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m1000_0dot4
122,random,0.04,yes,yes,0.01,yes,yes,constant,random,5.85,out_f_m1000_0dot4
124,random,0.04,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m1000_0dot4
128,random,0.04,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m1000_0dot4
211,random,0.03,yes,yes,0.00,yes,yes,constant,random,3.40,out_f_m1000_0dot4
212,random,0.03,yes,yes,0.01,yes,yes,constant,random,4.29,out_f_m1000_0dot4
214,random,0.03,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m1000_0dot4
218,random,0.03,yes,yes,0.00,yes,yes,constant,random,4.33,out_f_m1000_0dot4
221,random,0.03,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m1000_0dot4
222,random,0.04,yes,yes,0.01,yes,yes,constant,random,5.39,out_f_m1000_0dot4
224,random,0.03,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m1000_0dot4
228,random,0.03,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m1000_0dot4
111,increase,0.02,yes,yes,0.00,yes,yes,constant,random,2.93,out_m_m1250_0dot4
112,increase,0.02,yes,yes,0.03,yes,yes,constant,increase,2.56,out_m_m1250_0dot4
114,increase,0.02,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1250_0dot4
118,increase,0.02,yes,yes,0.00,yes,yes,constant,increase,10.00,out_m_m1250_0dot4
121,random,0.02,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1250_0dot4
122,random,0.03,yes,yes,0.06,yes,yes,constant,increase,3.70,out_m_m1250_0dot4
124,increase,0.02,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1250_0dot4
128,increase,0.02,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1250_0dot4
211,decrease,0.02,yes,yes,0.00,yes,yes,constant,decrease,3.19,out_m_m1250_0dot4
212,random,0.02,yes,yes,0.01,yes,yes,constant,random,4.42,out_m_m1250_0dot4
214,decrease,0.02,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_m_m1250_0dot4
218,decrease,0.02,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_m_m1250_0dot4
221,decrease,0.02,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_m_m1250_0dot4
222,decrease,0.03,yes,yes,0.01,yes,yes,constant,increase,4.24,out_m_m1250_0dot4
224,decrease,0.02,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_m_m1250_0dot4
228,decrease,0.02,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_m_m1250_0dot4
111,random,0.04,yes,yes,0.00,yes,yes,constant,random,4.28,out_f_m1250_0dot4
112,random,0.05,yes,yes,0.14,yes,yes,constant,random,2.26,out_f_m1250_0dot4
114,random,0.04,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m1250_0dot4
118,random,0.03,yes,yes,0.00,yes,yes,constant,random,4.88,out_f_m1250_0dot4
121,random,0.04,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m1250_0dot4
122,random,0.09,yes,yes,0.58,yes,yes,constant,increase,2.13,out_f_m1250_0dot4
124,random,0.05,yes,yes,0.01,yes,yes,constant,random,10.00,out_f_m1250_0dot4
128,random,0.04,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m1250_0dot4
211,random,0.04,yes,yes,0.00,yes,yes,constant,random,3.71,out_f_m1250_0dot4
212,random,0.04,yes,yes,0.01,yes,yes,constant,random,10.00,out_f_m1250_0dot4
214,random,0.04,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m1250_0dot4
218,random,0.03,yes,yes,0.00,yes,yes,constant,random,4.67,out_f_m1250_0dot4
221,random,0.04,yes,yes,0.00,yes,yes,constant,random,8.97,out_f_m1250_0dot4
222,random,0.05,yes,yes,0.01,yes,yes,constant,random,10.00,out_f_m1250_0dot4
224,random,0.05,yes,yes,0.01,yes,yes,constant,random,10.00,out_f_m1250_0dot4
228,random,0.04,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m1250_0dot4
111,random,0.03,yes,yes,0.00,yes,yes,constant,random,2.64,out_m_m1500_0dot4
112,random,0.03,yes,yes,0.00,yes,yes,constant,random,6.29,out_m_m1500_0dot4
114,random,0.03,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1500_0dot4
118,random,0.03,yes,yes,0.00,yes,yes,constant,random,4.04,out_m_m1500_0dot4
121,random,0.03,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1500_0dot4
122,random,0.03,yes,yes,0.01,yes,no,constant,random,5.95,out_m_m1500_0dot4
124,random,0.03,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1500_0dot4
128,random,0.03,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1500_0dot4
211,random,0.03,yes,yes,0.00,yes,yes,constant,random,2.69,out_m_m1500_0dot4
212,random,0.03,yes,yes,0.00,yes,yes,constant,random,9.09,out_m_m1500_0dot4
214,increase,0.03,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1500_0dot4
218,random,0.03,yes,yes,0.00,yes,yes,constant,random,5.28,out_m_m1500_0dot4
221,random,0.03,yes,yes,0.00,yes,yes,constant,increase,10.00,out_m_m1500_0dot4
222,random,0.03,yes,yes,0.01,yes,yes,constant,increase,6.53,out_m_m1500_0dot4
224,increase,0.03,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1500_0dot4
228,random,0.03,yes,yes,0.00,yes,yes,constant,increase,10.00,out_m_m1500_0dot4
111,random,0.05,yes,yes,0.00,yes,yes,constant,random,0.00,out_f_m1500_0dot4
112,random,0.07,yes,yes,0.05,yes,yes,constant,random,0.00,out_f_m1500_0dot4
114,random,0.06,yes,yes,0.01,yes,yes,constant,random,0.00,out_f_m1500_0dot4
118,random,0.05,yes,yes,0.00,yes,yes,constant,random,0.00,out_f_m1500_0dot4
121,random,0.05,yes,yes,0.01,yes,yes,constant,random,0.00,out_f_m1500_0dot4
122,decrease,0.07,yes,yes,0.03,yes,yes,constant,random,0.00,out_f_m1500_0dot4
124,decrease,0.06,yes,yes,0.01,yes,yes,constant,random,0.00,out_f_m1500_0dot4
128,random,0.06,yes,yes,0.01,yes,yes,constant,random,0.00,out_f_m1500_0dot4
211,random,0.05,yes,yes,0.00,yes,yes,constant,random,0.00,out_f_m1500_0dot4
212,random,0.05,yes,yes,0.01,yes,yes,constant,random,0.00,out_f_m1500_0dot4
214,random,0.06,yes,yes,0.01,yes,yes,constant,random,0.00,out_f_m1500_0dot4
218,random,0.05,yes,yes,0.00,yes,yes,constant,random,0.00,out_f_m1500_0dot4
221,random,0.05,yes,yes,0.01,yes,yes,constant,random,0.00,out_f_m1500_0dot4
222,random,0.06,yes,yes,0.01,yes,yes,constant,random,0.00,out_f_m1500_0dot4
224,random,0.07,yes,yes,0.01,yes,yes,constant,random,0.00,out_f_m1500_0dot4
228,random,0.06,yes,yes,0.01,yes,yes,constant,random,0.00,out_f_m1500_0dot4
111,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_0_0dot45
112,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.77,out_m_0_0dot45
114,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_0_0dot45
118,random,0.00,yes,yes,0.00,yes,yes,constant,random,4.59,out_m_0_0dot45
121,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_0_0dot45
122,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.26,out_m_0_0dot45
124,random,0.00,yes,yes,0.00,yes,yes,constant,random,7.74,out_m_0_0dot45
128,random,0.00,yes,yes,0.00,yes,yes,constant,random,9.17,out_m_0_0dot45
211,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_0_0dot45
212,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.05,out_m_0_0dot45
214,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_0_0dot45
218,random,0.00,yes,yes,0.00,yes,yes,constant,random,6.49,out_m_0_0dot45
221,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_0_0dot45
222,random,0.00,yes,yes,0.00,yes,yes,constant,increase,2.99,out_m_0_0dot45
224,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_0_0dot45
228,random,0.00,yes,yes,0.00,yes,yes,constant,random,8.35,out_m_0_0dot45
111,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_0_0dot45
112,random,0.00,yes,yes,0.00,yes,yes,constant,random,3.25,out_f_0_0dot45
114,decrease,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_0_0dot45
118,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_0_0dot45
121,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_0_0dot45
122,random,0.00,yes,yes,0.00,yes,yes,constant,random,4.62,out_f_0_0dot45
124,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_0_0dot45
128,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_0_0dot45
211,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_0_0dot45
212,decrease,0.00,yes,yes,0.01,no,no,constant,random,3.33,out_f_0_0dot45
214,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_0_0dot45
218,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_0_0dot45
221,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_0_0dot45
222,random,0.00,yes,yes,0.00,yes,yes,constant,random,2.49,out_f_0_0dot45
224,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_0_0dot45
228,random,0.00,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_0_0dot45
111,random,0.01,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m250_0dot45
112,random,0.01,yes,yes,0.01,no,no,constant,random,3.06,out_m_m250_0dot45
114,random,0.01,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m250_0dot45
118,random,0.01,yes,yes,0.00,yes,yes,constant,random,3.40,out_m_m250_0dot45
121,random,0.01,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m250_0dot45
122,random,0.01,yes,yes,0.00,yes,yes,constant,random,3.79,out_m_m250_0dot45
124,random,0.01,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m250_0dot45
128,random,0.01,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m250_0dot45
211,random,0.01,yes,yes,0.00,yes,yes,constant,random,4.31,out_m_m250_0dot45
212,random,0.01,no,no,0.19,no,no,decrease,random,2.69,out_m_m250_0dot45
214,random,0.01,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m250_0dot45
218,random,0.01,yes,yes,0.00,yes,yes,constant,random,4.17,out_m_m250_0dot45
221,random,0.01,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m250_0dot45
222,random,0.01,no,no,0.17,no,no,decrease,random,2.61,out_m_m250_0dot45
224,random,0.01,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m250_0dot45
228,random,0.01,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m250_0dot45
111,random,0.02,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m250_0dot45
112,random,0.02,yes,yes,0.00,yes,yes,constant,random,3.14,out_f_m250_0dot45
114,random,0.02,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_f_m250_0dot45
118,random,0.02,yes,yes,0.00,yes,yes,constant,random,4.31,out_f_m250_0dot45
121,random,0.02,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m250_0dot45
122,random,0.02,yes,yes,0.00,yes,no,constant,decrease,3.67,out_f_m250_0dot45
124,random,0.03,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m250_0dot45
128,random,0.03,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m250_0dot45
211,random,0.02,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m250_0dot45
212,random,0.02,yes,yes,0.00,yes,yes,constant,random,3.75,out_f_m250_0dot45
214,random,0.02,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m250_0dot45
218,random,0.02,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m250_0dot45
221,random,0.02,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m250_0dot45
222,random,0.02,yes,yes,0.01,yes,yes,constant,increase,4.96,out_f_m250_0dot45
224,random,0.03,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m250_0dot45
228,random,0.03,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m250_0dot45
111,random,0.01,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m500_0dot45
112,random,0.01,yes,yes,0.00,yes,yes,constant,random,2.79,out_m_m500_0dot45
114,random,0.01,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m500_0dot45
118,random,0.01,yes,yes,0.00,yes,yes,constant,random,3.77,out_m_m500_0dot45
121,random,0.01,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m500_0dot45
122,random,0.01,yes,yes,0.01,yes,yes,constant,increase,2.83,out_m_m500_0dot45
124,random,0.01,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m500_0dot45
128,random,0.01,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m500_0dot45
211,decrease,0.01,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m500_0dot45
212,increase,0.01,yes,yes,0.01,no,no,constant,random,2.95,out_m_m500_0dot45
214,random,0.01,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m500_0dot45
218,random,0.01,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m500_0dot45
221,random,0.01,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m500_0dot45
222,random,0.02,yes,yes,0.01,yes,yes,constant,random,2.64,out_m_m500_0dot45
224,random,0.01,yes,yes,0.00,yes,yes,constant,random,6.42,out_m_m500_0dot45
228,random,0.01,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m500_0dot45
111,random,0.02,yes,yes,0.00,yes,yes,constant,random,3.03,out_f_m500_0dot45
112,decrease,0.03,yes,yes,0.01,yes,yes,constant,random,2.74,out_f_m500_0dot45
114,random,0.03,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m500_0dot45
118,random,0.02,yes,yes,0.00,yes,yes,constant,random,3.60,out_f_m500_0dot45
121,random,0.03,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_f_m500_0dot45
122,random,0.04,yes,yes,0.01,yes,yes,constant,random,10.00,out_f_m500_0dot45
124,random,0.03,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m500_0dot45
128,random,0.03,yes,yes,0.00,yes,yes,constant,decrease,10.00,out_f_m500_0dot45
211,random,0.02,yes,yes,0.00,yes,yes,constant,random,2.93,out_f_m500_0dot45
212,random,0.03,yes,yes,0.01,no,no,constant,decrease,3.12,out_f_m500_0dot45
214,decrease,0.03,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m500_0dot45
218,random,0.02,yes,yes,0.00,yes,yes,constant,random,4.33,out_f_m500_0dot45
221,random,0.03,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m500_0dot45
222,random,0.04,yes,yes,0.01,yes,no,constant,decrease,7.51,out_f_m500_0dot45
224,decrease,0.03,yes,yes,0.00,yes,yes,constant,random,5.41,out_f_m500_0dot45
228,decrease,0.03,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m500_0dot45
111,increase,0.02,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m750_0dot45
112,increase,0.02,yes,yes,0.02,yes,yes,constant,random,4.33,out_m_m750_0dot45
114,random,0.02,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m750_0dot45
118,random,0.01,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m750_0dot45
121,random,0.02,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m750_0dot45
122,random,0.02,yes,yes,0.02,yes,yes,constant,random,4.23,out_m_m750_0dot45
124,random,0.02,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m750_0dot45
128,random,0.02,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m750_0dot45
211,random,0.02,yes,yes,0.00,yes,yes,constant,random,3.28,out_m_m750_0dot45
212,random,0.02,yes,yes,0.00,yes,yes,constant,random,8.30,out_m_m750_0dot45
214,random,0.02,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m750_0dot45
218,random,0.01,yes,yes,0.00,yes,yes,constant,random,3.38,out_m_m750_0dot45
221,random,0.02,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m750_0dot45
222,random,0.02,yes,yes,0.01,yes,no,constant,random,4.16,out_m_m750_0dot45
224,random,0.02,yes,yes,0.00,yes,yes,constant,random,6.00,out_m_m750_0dot45
228,random,0.02,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m750_0dot45
111,random,0.03,yes,yes,0.00,yes,yes,constant,random,3.71,out_f_m750_0dot45
112,increase,0.04,yes,yes,0.02,yes,no,constant,random,2.63,out_f_m750_0dot45
114,increase,0.04,yes,yes,0.00,yes,yes,constant,increase,10.00,out_f_m750_0dot45
118,random,0.03,yes,yes,0.00,yes,yes,constant,random,4.28,out_f_m750_0dot45
121,increase,0.04,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m750_0dot45
122,random,0.05,yes,yes,0.04,yes,yes,constant,random,3.23,out_f_m750_0dot45
124,increase,0.04,yes,yes,0.00,yes,yes,constant,increase,5.33,out_f_m750_0dot45
128,increase,0.04,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m750_0dot45
211,random,0.03,yes,yes,0.00,yes,yes,constant,random,3.18,out_f_m750_0dot45
212,random,0.04,yes,yes,0.05,yes,yes,constant,increase,3.27,out_f_m750_0dot45
214,random,0.04,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m750_0dot45
218,random,0.03,yes,yes,0.00,yes,yes,constant,random,3.97,out_f_m750_0dot45
221,random,0.04,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m750_0dot45
222,random,0.05,yes,yes,0.04,yes,yes,constant,increase,3.50,out_f_m750_0dot45
224,random,0.04,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m750_0dot45
228,random,0.04,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m750_0dot45
111,random,0.01,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1000_0dot45
112,random,0.02,yes,yes,0.00,yes,yes,constant,random,4.13,out_m_m1000_0dot45
114,random,0.02,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1000_0dot45
118,random,0.01,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1000_0dot45
121,random,0.01,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1000_0dot45
122,random,0.02,yes,yes,0.00,yes,yes,constant,random,4.65,out_m_m1000_0dot45
124,random,0.02,yes,yes,0.00,yes,yes,constant,random,8.06,out_m_m1000_0dot45
128,random,0.01,yes,yes,0.00,yes,yes,constant,random,8.06,out_m_m1000_0dot45
211,random,0.01,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1000_0dot45
212,random,0.02,yes,yes,0.00,yes,yes,constant,random,4.91,out_m_m1000_0dot45
214,random,0.02,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1000_0dot45
218,random,0.01,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1000_0dot45
221,random,0.01,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1000_0dot45
222,random,0.02,yes,yes,0.00,yes,yes,constant,increase,3.95,out_m_m1000_0dot45
224,random,0.02,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1000_0dot45
228,random,0.02,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1000_0dot45
111,random,0.02,yes,yes,0.00,yes,yes,constant,random,2.90,out_f_m1000_0dot45
112,random,0.03,yes,yes,0.00,yes,yes,constant,random,3.21,out_f_m1000_0dot45
114,random,0.03,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m1000_0dot45
118,random,0.02,yes,yes,0.00,yes,yes,constant,random,4.67,out_f_m1000_0dot45
121,random,0.03,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m1000_0dot45
122,random,0.04,yes,yes,0.02,yes,yes,constant,random,3.28,out_f_m1000_0dot45
124,random,0.03,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m1000_0dot45
128,random,0.03,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m1000_0dot45
211,random,0.02,yes,yes,0.00,yes,yes,constant,random,3.15,out_f_m1000_0dot45
212,random,0.03,no,no,0.04,no,no,constant,random,2.78,out_f_m1000_0dot45
214,random,0.03,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m1000_0dot45
218,random,0.02,yes,yes,0.00,yes,yes,constant,random,4.43,out_f_m1000_0dot45
221,random,0.03,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m1000_0dot45
222,random,0.04,yes,yes,0.03,yes,yes,constant,random,2.77,out_f_m1000_0dot45
224,random,0.03,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m1000_0dot45
228,random,0.03,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m1000_0dot45
111,random,0.02,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1250_0dot45
112,random,0.02,yes,yes,0.01,yes,yes,constant,increase,2.90,out_m_m1250_0dot45
114,random,0.02,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1250_0dot45
118,random,0.02,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1250_0dot45
121,random,0.02,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1250_0dot45
122,random,0.02,yes,yes,0.03,yes,yes,constant,increase,3.07,out_m_m1250_0dot45
124,increase,0.02,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1250_0dot45
128,random,0.02,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1250_0dot45
211,random,0.02,yes,yes,0.00,yes,yes,constant,random,2.86,out_m_m1250_0dot45
212,random,0.02,yes,yes,0.00,yes,yes,constant,random,3.71,out_m_m1250_0dot45
214,random,0.02,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1250_0dot45
218,random,0.02,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1250_0dot45
221,random,0.02,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1250_0dot45
222,random,0.02,yes,yes,0.01,yes,yes,constant,random,4.06,out_m_m1250_0dot45
224,random,0.02,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1250_0dot45
228,random,0.02,yes,yes,0.00,yes,yes,constant,random,10.00,out_m_m1250_0dot45
111,random,0.03,yes,yes,0.00,yes,yes,constant,random,4.16,out_f_m1250_0dot45
112,random,0.04,yes,yes,0.01,yes,yes,constant,random,2.92,out_f_m1250_0dot45
114,random,0.04,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m1250_0dot45
118,random,0.03,yes,yes,0.00,yes,yes,constant,random,4.52,out_f_m1250_0dot45
121,random,0.04,yes,yes,0.00,yes,yes,constant,random,10.00,out_f_m1250_0dot45
122,random,0.04,yes,yes,0.01,yes,yes,constant,random,10.00,out_f_m1250_0dot45
